"acc.mean" "acc.sd" "err.mean" "err.sd" "prec.mean" "prec.sd" "recall.mean" "recall.sd" "fsc.mean" "fsc.sds" "classifier"
"41" 0.876066666666667 0.0157806807539305 0.123933333333333 0.0157806807539305 0.879233333333333 0.0163130650692635 0.888233333333333 0.0148456038618504 0.8758 0.0160589431524124 "cl.mlp.42"
"42" 0.8738 0.013422574910999 0.1262 0.013422574910999 0.876833333333333 0.0139706177715783 0.8853 0.0134680976820193 0.8732 0.0138946777208224 "cl.mlp.43"
"43" 0.878233333333333 0.016241036431454 0.121766666666667 0.016241036431454 0.881033333333333 0.0169308600782272 0.888966666666667 0.0146675417711761 0.877666666666667 0.0166698847467901 "cl.mlp.44"
"44" 0.871266666666667 0.01244555961068 0.128733333333333 0.01244555961068 0.874333333333333 0.0124217088427765 0.8825 0.0125471524451869 0.870533333333333 0.0126538350008954 "cl.mlp.45"
"45" 0.881366666666667 0.0148218927855766 0.118633333333333 0.0148218927855766 0.884466666666667 0.0151423893102439 0.892933333333333 0.0136025690609337 0.880733333333333 0.0156666422107904 "cl.mlp.46"
"46" 0.885366666666667 0.0134125091723678 0.114633333333333 0.0134125091723678 0.8878 0.0133478656436668 0.896033333333333 0.0121782262830964 0.884833333333333 0.0135877311123531 "cl.mlp.47"
"47" 0.885033333333333 0.0136722304346245 0.114966666666667 0.0136722304346245 0.887433333333333 0.0138680564069284 0.895466666666667 0.0124144891248043 0.884566666666667 0.0137004488558067 "cl.mlp.48"
"48" 0.873433333333333 0.0122690621099362 0.126566666666667 0.0122690621099362 0.876366666666667 0.0125985312043011 0.8847 0.01218294455093 0.8725 0.0130588852035165 "cl.mlp.49"
"49" 0.8749 0.0149489937384797 0.1251 0.0149489937384796 0.878366666666667 0.0154327983323769 0.886833333333333 0.0147182348391922 0.874233333333333 0.0157254095573733 "cl.mlp.50"
"50" 0.9342 0.0135834585002342 0.0658 0.0135834585002343 0.935566666666667 0.013589253698859 0.942466666666667 0.0114853229679518 0.9344 0.0135152531965005 "cl.nn.1"
"51" 0.9342 0.0135834585002342 0.0658 0.0135834585002343 0.935566666666667 0.013589253698859 0.942466666666667 0.0114853229679518 0.9344 0.0135152531965005 "cl.nn.3"
"52" 0.8498 0.0137273952121422 0.1502 0.0137273952121422 0.856633333333333 0.0134791878741683 0.8646 0.0120332871651931 0.8501 0.0141454269447152 "cl.nn.5"
"53" 0.8362 0.0133194180260147 0.1638 0.0133194180260147 0.843766666666667 0.0130824529317955 0.8516 0.0118426464889428 0.835866666666667 0.013880607492751 "cl.nn.7"
"54" 0.8218 0.0103504122856415 0.1782 0.0103504122856415 0.8306 0.0101526283330459 0.8389 0.0103202178538888 0.820766666666667 0.0107050852670454 "cl.nn.9"
"55" 0.810233333333333 0.0122690621099361 0.189766666666667 0.0122690621099362 0.8197 0.0123767022514355 0.826933333333333 0.0122218948057851 0.8087 0.0125097203585162 "cl.nn.11"
"56" 0.8051 0.0097462636519034 0.1949 0.00974626365190342 0.813966666666667 0.0100669597277887 0.823033333333333 0.0101488349368148 0.803633333333333 0.0103905903497391 "cl.nn.13"
"57" 0.8011 0.0087625771677452 0.1989 0.00876257716774521 0.809666666666667 0.00906806953311842 0.817766666666667 0.00933914022969376 0.799466666666667 0.00965520525445974 "cl.nn.15"
"58" 0.8031 0.00877044409680446 0.1969 0.00877044409680447 0.8118 0.00882160357617433 0.8204 0.00836907278677539 0.801433333333333 0.00940169952843571 "cl.nn.17"
"59" 0.801933333333333 0.0107476808511493 0.198066666666667 0.0107476808511493 0.810366666666667 0.0109054979279935 0.817933333333333 0.0105566887877269 0.800333333333333 0.0110370327513342 "cl.nn.19"
"60" 0.802 0.0088668308687587 0.198 0.00886683086875871 0.810433333333333 0.00886948792726803 0.818566666666667 0.00893919433742764 0.800533333333333 0.00881508633686798 "cl.nn.21"
"61" 0.8001 0.00803161855118407 0.1999 0.00803161855118407 0.808133333333333 0.00795128848085306 0.816366666666667 0.00857616316966061 0.798633333333333 0.0081133492949342 "cl.nn.23"
"62" 0.798033333333333 0.0080920707606522 0.201966666666667 0.0080920707606522 0.806166666666667 0.00804334521818193 0.814566666666667 0.00856489762135936 0.796733333333333 0.0081787501504196 "cl.nn.25"
"63" 0.795966666666667 0.00838916926277807 0.204033333333333 0.00838916926277806 0.8041 0.0084050477444335 0.8128 0.00844617848701305 0.794766666666667 0.00869277676097184 "cl.nn.27"
"64" 0.7936 0.00870037652772212 0.2064 0.00870037652772211 0.801766666666667 0.00861707740411478 0.8104 0.00891569712206584 0.7924 0.00875174859375405 "cl.nn.29"
"65" 0.790633333333333 0.00924935536741042 0.209366666666667 0.0092493553674104 0.798633333333333 0.00891524588530245 0.807933333333333 0.0096022028124058 0.7895 0.00930980202759992 "cl.nn.31"
